class,n,R,s,totalValue,totalWeight,processingTime
01WeaklyCorrelated,n00500,R10000,s021.kp,1372367,1244360,0.0
01WeaklyCorrelated,n00500,R10000,s022.kp,1319601,1185564,0.001032114028930664
01WeaklyCorrelated,n00500,R10000,s023.kp,1402325,1281298,0.001001119613647461
01WeaklyCorrelated,n00500,R10000,s024.kp,1404032,1273179,0.001994609832763672
01WeaklyCorrelated,n00500,R10000,s025.kp,1359304,1231898,0.0025043487548828125
01WeaklyCorrelated,n00500,R10000,s026.kp,1325390,1194466,0.0019936561584472656
01WeaklyCorrelated,n00500,R10000,s027.kp,1430503,1284935,0.0029916763305664062
01WeaklyCorrelated,n00500,R10000,s028.kp,1346820,1209929,0.0010447502136230469
01WeaklyCorrelated,n00500,R10000,s029.kp,1359323,1243986,0.0
01WeaklyCorrelated,n00500,R10000,s030.kp,1351891,1232052,0.0039823055267333984
01WeaklyCorrelated,n00500,R10000,s031.kp,1362677,1225723,0.0009839534759521484
01WeaklyCorrelated,n00500,R10000,s032.kp,1327380,1198350,0.000997781753540039
01WeaklyCorrelated,n00500,R10000,s033.kp,1372092,1234459,0.0009996891021728516
01WeaklyCorrelated,n00500,R10000,s034.kp,1416682,1280957,0.000997781753540039
01WeaklyCorrelated,n00500,R10000,s035.kp,1315852,1188420,0.0069789886474609375
01WeaklyCorrelated,n00500,R10000,s036.kp,1404684,1274469,0.0029947757720947266
01WeaklyCorrelated,n00500,R10000,s037.kp,1382046,1249661,0.002992868423461914
01WeaklyCorrelated,n00500,R10000,s038.kp,1381860,1238830,0.002991914749145508
01WeaklyCorrelated,n00500,R10000,s039.kp,1311212,1183407,0.001993417739868164
01WeaklyCorrelated,n00500,R10000,s040.kp,1293164,1168914,0.003988742828369141
01WeaklyCorrelated,n00500,R10000,s041.kp,1410499,1280244,0.0019948482513427734
01WeaklyCorrelated,n00500,R10000,s042.kp,1379187,1241319,0.003987789154052734
01WeaklyCorrelated,n00500,R10000,s043.kp,1345181,1218534,0.004021644592285156
01WeaklyCorrelated,n00500,R10000,s044.kp,1311552,1173514,0.0029926300048828125
01WeaklyCorrelated,n00500,R10000,s045.kp,1423225,1293965,0.003003835678100586
01WeaklyCorrelated,n00500,R10000,s046.kp,1375914,1256890,0.0009968280792236328
01WeaklyCorrelated,n00500,R10000,s047.kp,1381105,1248732,0.0009970664978027344
01WeaklyCorrelated,n00500,R10000,s048.kp,1433851,1312572,0.005983114242553711
01WeaklyCorrelated,n00500,R10000,s049.kp,1317568,1185893,0.0009970664978027344
01WeaklyCorrelated,n00500,R10000,s050.kp,1378090,1243890,0.001989126205444336
01WeaklyCorrelated,n00500,R10000,s051.kp,1380436,1260799,0.003024578094482422
01WeaklyCorrelated,n00500,R10000,s052.kp,1373753,1239053,0.0010001659393310547
01WeaklyCorrelated,n00500,R10000,s053.kp,1365696,1235660,0.0019965171813964844
01WeaklyCorrelated,n00500,R10000,s054.kp,1384501,1250316,0.003988027572631836
01WeaklyCorrelated,n00500,R10000,s055.kp,1388620,1258259,0.002026081085205078
01WeaklyCorrelated,n00500,R10000,s056.kp,1379674,1252044,0.0019948482513427734
01WeaklyCorrelated,n00500,R10000,s057.kp,1352885,1217946,0.0010313987731933594
01WeaklyCorrelated,n00500,R10000,s058.kp,1396103,1257451,0.0029952526092529297
01WeaklyCorrelated,n00500,R10000,s059.kp,1388797,1253750,0.0010290145874023438
01WeaklyCorrelated,n00500,R10000,s060.kp,1362199,1238796,0.002028226852416992
01WeaklyCorrelated,n00500,R10000,s061.kp,1333877,1201613,0.003987789154052734
01WeaklyCorrelated,n00500,R10000,s062.kp,1353816,1211596,0.001994609832763672
01WeaklyCorrelated,n00500,R10000,s063.kp,1328056,1201302,0.001995563507080078
01WeaklyCorrelated,n00500,R10000,s064.kp,1363461,1233331,0.009972572326660156
01WeaklyCorrelated,n00500,R10000,s065.kp,1383995,1258978,0.0009970664978027344
01WeaklyCorrelated,n00500,R10000,s066.kp,1364835,1239083,0.0009980201721191406
01WeaklyCorrelated,n00500,R10000,s067.kp,1378441,1238065,0.0009965896606445312
01WeaklyCorrelated,n00500,R10000,s068.kp,1377294,1241975,0.0019948482513427734
01WeaklyCorrelated,n00500,R10000,s069.kp,1346970,1223927,0.0019941329956054688
01WeaklyCorrelated,n00500,R10000,s070.kp,1357627,1232315,0.0009980201721191406
01WeaklyCorrelated,n00500,R10000,s071.kp,1351315,1219808,0.0019943714141845703
01WeaklyCorrelated,n00500,R10000,s072.kp,1421548,1280114,0.001997232437133789
01WeaklyCorrelated,n00500,R10000,s073.kp,1329152,1210865,0.0009968280792236328
01WeaklyCorrelated,n00500,R10000,s074.kp,1428808,1296671,0.0009970664978027344
01WeaklyCorrelated,n00500,R10000,s075.kp,1364592,1225663,0.0
01WeaklyCorrelated,n00500,R10000,s076.kp,1383742,1251689,0.004987001419067383
01WeaklyCorrelated,n00500,R10000,s077.kp,1371050,1246020,0.000997304916381836
01WeaklyCorrelated,n00500,R10000,s078.kp,1363205,1232651,0.0019969940185546875
01WeaklyCorrelated,n00500,R10000,s079.kp,1336791,1201556,0.0009968280792236328
01WeaklyCorrelated,n00500,R10000,s080.kp,1333278,1189499,0.0029916763305664062
01WeaklyCorrelated,n00500,R10000,s081.kp,1357306,1236480,0.0009970664978027344
01WeaklyCorrelated,n00500,R10000,s082.kp,1386483,1271698,0.0019943714141845703
01WeaklyCorrelated,n00500,R10000,s083.kp,1423772,1303078,0.0019948482513427734
01WeaklyCorrelated,n00500,R10000,s084.kp,1420806,1283384,0.0009970664978027344
01WeaklyCorrelated,n00500,R10000,s085.kp,1348557,1209401,0.00498509407043457
01WeaklyCorrelated,n00500,R10000,s086.kp,1371169,1239011,0.001959562301635742
01WeaklyCorrelated,n00500,R10000,s087.kp,1303722,1176675,0.0019941329956054688
01WeaklyCorrelated,n00500,R10000,s088.kp,1408203,1269755,0.001993417739868164
01WeaklyCorrelated,n00500,R10000,s089.kp,1379598,1253205,0.0
01WeaklyCorrelated,n00500,R10000,s090.kp,1377371,1229784,0.0009980201721191406
01WeaklyCorrelated,n00500,R10000,s091.kp,1428419,1295009,0.003988742828369141
01WeaklyCorrelated,n00500,R10000,s092.kp,1401166,1278872,0.0009975433349609375
01WeaklyCorrelated,n00500,R10000,s093.kp,1394649,1257365,0.0009999275207519531
01WeaklyCorrelated,n00500,R10000,s094.kp,1422072,1294066,0.001961231231689453
01WeaklyCorrelated,n00500,R10000,s095.kp,1353002,1229831,0.0019948482513427734
01WeaklyCorrelated,n00500,R10000,s096.kp,1313054,1187421,0.00498652458190918
01WeaklyCorrelated,n00500,R10000,s097.kp,1385096,1260301,0.0009996891021728516
01WeaklyCorrelated,n00500,R10000,s098.kp,1337718,1210372,0.0019941329956054688
01WeaklyCorrelated,n00500,R10000,s099.kp,1343427,1209963,0.001996755599975586
01WeaklyCorrelated,n01000,R01000,s000.kp,273052,245972,0.004987239837646484
01WeaklyCorrelated,n01000,R01000,s001.kp,279824,254777,0.0019943714141845703
01WeaklyCorrelated,n01000,R01000,s002.kp,275159,249751,0.002991914749145508
01WeaklyCorrelated,n01000,R01000,s003.kp,271807,246057,0.0029840469360351562
01WeaklyCorrelated,n01000,R01000,s004.kp,277640,251539,0.003987789154052734
01WeaklyCorrelated,n01000,R01000,s005.kp,268214,243336,0.0019941329956054688
01WeaklyCorrelated,n01000,R01000,s006.kp,268724,242395,0.003989219665527344
01WeaklyCorrelated,n01000,R01000,s007.kp,265932,238732,0.0019953250885009766
01WeaklyCorrelated,n01000,R01000,s008.kp,274393,250298,0.0029914379119873047
01WeaklyCorrelated,n01000,R01000,s009.kp,266964,239451,0.004985332489013672
01WeaklyCorrelated,n01000,R01000,s010.kp,275675,249406,0.023452043533325195
01WeaklyCorrelated,n01000,R01000,s011.kp,275806,251472,0.002992868423461914
01WeaklyCorrelated,n01000,R01000,s012.kp,275592,249677,0.002991914749145508
01WeaklyCorrelated,n01000,R01000,s013.kp,269899,243197,0.0019943714141845703
01WeaklyCorrelated,n01000,R01000,s014.kp,268877,243166,0.0019953250885009766
01WeaklyCorrelated,n01000,R01000,s015.kp,281317,255523,0.002991914749145508
01WeaklyCorrelated,n01000,R01000,s016.kp,271835,243448,0.001993894577026367
01WeaklyCorrelated,n01000,R01000,s017.kp,272095,245137,0.00598454475402832
01WeaklyCorrelated,n01000,R01000,s018.kp,275317,250414,0.005986213684082031
01WeaklyCorrelated,n01000,R01000,s019.kp,265219,238944,0.002991914749145508
01WeaklyCorrelated,n01000,R01000,s020.kp,268932,242095,0.0019948482513427734
01WeaklyCorrelated,n01000,R01000,s021.kp,275845,249664,0.003988504409790039
01WeaklyCorrelated,n01000,R01000,s022.kp,272624,246411,0.01595759391784668
01WeaklyCorrelated,n01000,R01000,s023.kp,273033,248657,0.004987239837646484
01WeaklyCorrelated,n01000,R01000,s024.kp,277389,251609,0.019461870193481445
01WeaklyCorrelated,n01000,R01000,s025.kp,272743,244596,0.008975982666015625
01WeaklyCorrelated,n01000,R01000,s026.kp,268877,243394,0.004985809326171875
01WeaklyCorrelated,n01000,R01000,s027.kp,284924,259128,0.006980180740356445
01WeaklyCorrelated,n01000,R01000,s028.kp,276575,249229,0.004990100860595703
01WeaklyCorrelated,n01000,R01000,s029.kp,270806,242755,0.004986763000488281
01WeaklyCorrelated,n01000,R01000,s030.kp,268463,241192,0.003988742828369141
01WeaklyCorrelated,n01000,R01000,s031.kp,277098,249776,0.0029904842376708984
01WeaklyCorrelated,n01000,R01000,s032.kp,270333,243325,0.0049855709075927734
01WeaklyCorrelated,n01000,R01000,s033.kp,275665,250198,0.0039899349212646484
01WeaklyCorrelated,n01000,R01000,s034.kp,281513,256700,0.003987550735473633
01WeaklyCorrelated,n01000,R01000,s035.kp,265308,239632,0.0029916763305664062
01WeaklyCorrelated,n01000,R01000,s036.kp,278083,251098,0.002997159957885742
01WeaklyCorrelated,n01000,R01000,s037.kp,274964,250787,0.0019941329956054688
01WeaklyCorrelated,n01000,R01000,s038.kp,279627,253116,0.001993894577026367
01WeaklyCorrelated,n01000,R01000,s039.kp,265207,241252,0.013962984085083008
01WeaklyCorrelated,n01000,R01000,s040.kp,266558,239213,0.0019941329956054688
01WeaklyCorrelated,n01000,R01000,s041.kp,279262,253850,0.0029916763305664062
01WeaklyCorrelated,n01000,R01000,s042.kp,279340,253990,0.002991199493408203
01WeaklyCorrelated,n01000,R01000,s043.kp,269418,244152,0.0019943714141845703
01WeaklyCorrelated,n01000,R01000,s044.kp,268665,242570,0.0029914379119873047
01WeaklyCorrelated,n01000,R01000,s045.kp,277502,252227,0.00299072265625
01WeaklyCorrelated,n01000,R01000,s046.kp,270994,245261,0.001995086669921875
01WeaklyCorrelated,n01000,R01000,s047.kp,276436,251316,0.003989458084106445
01WeaklyCorrelated,n01000,R01000,s048.kp,280290,252931,0.003500699996948242
01WeaklyCorrelated,n01000,R01000,s049.kp,265718,240885,0.002991199493408203
01WeaklyCorrelated,n01000,R01000,s050.kp,276760,250529,0.003989219665527344
01WeaklyCorrelated,n01000,R01000,s051.kp,272989,245495,0.010969877243041992
01WeaklyCorrelated,n01000,R01000,s052.kp,274219,248520,0.001994609832763672
01WeaklyCorrelated,n01000,R01000,s053.kp,275577,248711,0.003989458084106445
01WeaklyCorrelated,n01000,R01000,s054.kp,278122,250391,0.0019936561584472656
01WeaklyCorrelated,n01000,R01000,s055.kp,276088,249391,0.00399017333984375
01WeaklyCorrelated,n01000,R01000,s056.kp,274079,248359,0.00299072265625
01WeaklyCorrelated,n01000,R01000,s057.kp,274065,247219,0.0069806575775146484
01WeaklyCorrelated,n01000,R01000,s058.kp,283149,256616,0.0029921531677246094
01WeaklyCorrelated,n01000,R01000,s059.kp,278624,252894,0.005984306335449219
01WeaklyCorrelated,n01000,R01000,s060.kp,273709,246922,0.0019936561584472656
01WeaklyCorrelated,n01000,R01000,s061.kp,270865,245159,0.00299072265625
01WeaklyCorrelated,n01000,R01000,s062.kp,276455,249435,0.003988981246948242
01WeaklyCorrelated,n01000,R01000,s063.kp,267471,240374,0.002991914749145508
01WeaklyCorrelated,n01000,R01000,s064.kp,273507,247832,0.0019941329956054688
01WeaklyCorrelated,n01000,R01000,s065.kp,275092,247393,0.005983114242553711
01WeaklyCorrelated,n01000,R01000,s066.kp,273740,248350,0.003988981246948242
01WeaklyCorrelated,n01000,R01000,s067.kp,278025,252736,0.00598597526550293
01WeaklyCorrelated,n01000,R01000,s068.kp,277125,250745,0.0019974708557128906
01WeaklyCorrelated,n01000,R01000,s069.kp,271373,245163,0.0049855709075927734
01WeaklyCorrelated,n01000,R01000,s070.kp,272641,245521,0.0029921531677246094
01WeaklyCorrelated,n01000,R01000,s071.kp,275963,249929,0.0049855709075927734
01WeaklyCorrelated,n01000,R01000,s072.kp,283401,257895,0.01296544075012207
01WeaklyCorrelated,n01000,R01000,s073.kp,265209,241402,0.0019931793212890625
01WeaklyCorrelated,n01000,R01000,s074.kp,282682,256520,0.001995086669921875
01WeaklyCorrelated,n01000,R01000,s075.kp,274261,249100,0.002993345260620117
01WeaklyCorrelated,n01000,R01000,s076.kp,276606,250333,0.004986286163330078
01WeaklyCorrelated,n01000,R01000,s077.kp,269563,245304,0.002992391586303711
01WeaklyCorrelated,n01000,R01000,s078.kp,275873,247816,0.00649714469909668
01WeaklyCorrelated,n01000,R01000,s079.kp,270958,246083,0.002992391586303711
01WeaklyCorrelated,n01000,R01000,s080.kp,274881,250491,0.0029914379119873047
01WeaklyCorrelated,n01000,R01000,s081.kp,270135,244410,0.0029942989349365234
01WeaklyCorrelated,n01000,R01000,s082.kp,273976,246743,0.003989458084106445
01WeaklyCorrelated,n01000,R01000,s083.kp,279663,252428,0.0029909610748291016
01WeaklyCorrelated,n01000,R01000,s084.kp,278451,254029,0.003988027572631836
01WeaklyCorrelated,n01000,R01000,s085.kp,277238,251429,0.007979154586791992
01WeaklyCorrelated,n01000,R01000,s086.kp,273479,248250,0.0019974708557128906
01WeaklyCorrelated,n01000,R01000,s087.kp,265817,240214,0.007491350173950195
01WeaklyCorrelated,n01000,R01000,s088.kp,281156,255122,0.003988981246948242
01WeaklyCorrelated,n01000,R01000,s089.kp,273944,247947,0.0029931068420410156
01WeaklyCorrelated,n01000,R01000,s090.kp,281121,253262,0.0019948482513427734
01WeaklyCorrelated,n01000,R01000,s091.kp,282965,258847,0.018948078155517578
01WeaklyCorrelated,n01000,R01000,s092.kp,274899,249352,0.003989219665527344
01WeaklyCorrelated,n01000,R01000,s093.kp,278763,251958,0.001992940902709961
01WeaklyCorrelated,n01000,R01000,s094.kp,279326,253114,0.0019936561584472656
01WeaklyCorrelated,n01000,R01000,s095.kp,270420,244027,0.001993894577026367
01WeaklyCorrelated,n01000,R01000,s096.kp,270345,242104,0.002992868423461914
01WeaklyCorrelated,n01000,R01000,s097.kp,273866,248678,0.003988504409790039
01WeaklyCorrelated,n01000,R01000,s098.kp,270537,244124,0.0029904842376708984
01WeaklyCorrelated,n01000,R01000,s099.kp,267802,243659,0.0029914379119873047
01WeaklyCorrelated,n01000,R10000,s000.kp,2727089,2457528,0.003986358642578125
01WeaklyCorrelated,n01000,R10000,s001.kp,2794566,2545474,0.011968612670898438
01WeaklyCorrelated,n01000,R10000,s002.kp,2748296,2495392,0.018951416015625
01WeaklyCorrelated,n01000,R10000,s003.kp,2714722,2458364,0.005497455596923828
01WeaklyCorrelated,n01000,R10000,s004.kp,2773016,2513194,0.03191375732421875
01WeaklyCorrelated,n01000,R10000,s005.kp,2678905,2431142,0.005982875823974609
01WeaklyCorrelated,n01000,R10000,s006.kp,2683683,2421629,0.005984067916870117
01WeaklyCorrelated,n01000,R10000,s007.kp,2655657,2385088,0.004987239837646484
01WeaklyCorrelated,n01000,R10000,s008.kp,2740527,2500738,0.0059871673583984375
01WeaklyCorrelated,n01000,R10000,s009.kp,2666130,2392259,0.00550389289855957
01WeaklyCorrelated,n01000,R10000,s010.kp,2753269,2491913,0.0019936561584472656
01WeaklyCorrelated,n01000,R10000,s011.kp,2754816,2512518,0.003990650177001953
01WeaklyCorrelated,n01000,R10000,s012.kp,2752505,2494536,0.0049860477447509766
01WeaklyCorrelated,n01000,R10000,s013.kp,2695590,2429714,0.012054681777954102
01WeaklyCorrelated,n01000,R10000,s014.kp,2685304,2429385,0.012937307357788086
01WeaklyCorrelated,n01000,R10000,s015.kp,2809732,2552947,0.02246689796447754
01WeaklyCorrelated,n01000,R10000,s016.kp,2714816,2432289,0.00399017333984375
01WeaklyCorrelated,n01000,R10000,s017.kp,2717559,2449171,0.004985809326171875
01WeaklyCorrelated,n01000,R10000,s018.kp,2749869,2501929,0.007977485656738281
01WeaklyCorrelated,n01000,R10000,s019.kp,2648770,2387246,0.002992391586303711
01WeaklyCorrelated,n01000,R10000,s020.kp,2685724,2418674,0.0029914379119873047
01WeaklyCorrelated,n01000,R10000,s021.kp,2754845,2494424,0.008975028991699219
01WeaklyCorrelated,n01000,R10000,s022.kp,2722916,2461917,0.002991199493408203
01WeaklyCorrelated,n01000,R10000,s023.kp,2726952,2484304,0.0019979476928710938
01WeaklyCorrelated,n01000,R10000,s024.kp,2770521,2513818,0.002991199493408203
01WeaklyCorrelated,n01000,R10000,s025.kp,2723937,2443742,0.007978677749633789
01WeaklyCorrelated,n01000,R10000,s026.kp,2685483,2431738,0.0020265579223632812
01WeaklyCorrelated,n01000,R10000,s027.kp,2845831,2589032,0.012931585311889648
01WeaklyCorrelated,n01000,R10000,s028.kp,2762223,2490038,0.0029637813568115234
01WeaklyCorrelated,n01000,R10000,s029.kp,2704624,2425457,0.004985809326171875
01WeaklyCorrelated,n01000,R10000,s030.kp,2681088,2409638,0.0029914379119873047
01WeaklyCorrelated,n01000,R10000,s031.kp,2767476,2495516,0.002991199493408203
01WeaklyCorrelated,n01000,R10000,s032.kp,2699877,2430984,0.0029914379119873047
01WeaklyCorrelated,n01000,R10000,s033.kp,2753222,2499780,0.003988742828369141
01WeaklyCorrelated,n01000,R10000,s034.kp,2811895,2564847,0.0035293102264404297
01WeaklyCorrelated,n01000,R10000,s035.kp,2649501,2393999,0.005982875823974609
01WeaklyCorrelated,n01000,R10000,s036.kp,2777420,2508792,0.004985332489013672
01WeaklyCorrelated,n01000,R10000,s037.kp,2746303,2505625,0.011966943740844727
01WeaklyCorrelated,n01000,R10000,s038.kp,2792851,2528940,0.003989219665527344
01WeaklyCorrelated,n01000,R10000,s039.kp,2648786,2410289,0.0029914379119873047
01WeaklyCorrelated,n01000,R10000,s040.kp,2662062,2389935,0.0020203590393066406
01WeaklyCorrelated,n01000,R10000,s041.kp,2789327,2536286,0.00994729995727539
01WeaklyCorrelated,n01000,R10000,s042.kp,2789943,2537676,0.0054912567138671875
01WeaklyCorrelated,n01000,R10000,s043.kp,2690675,2439258,0.0039904117584228516
01WeaklyCorrelated,n01000,R10000,s044.kp,2683245,2423457,0.011967182159423828
01WeaklyCorrelated,n01000,R10000,s045.kp,2771666,2520027,0.001995563507080078
01WeaklyCorrelated,n01000,R10000,s046.kp,2706589,2450384,0.0059833526611328125
01WeaklyCorrelated,n01000,R10000,s047.kp,2761060,2510979,0.0029985904693603516
01WeaklyCorrelated,n01000,R10000,s048.kp,2799626,2527160,0.006979703903198242
01WeaklyCorrelated,n01000,R10000,s049.kp,2653747,2406658,0.00601959228515625
01WeaklyCorrelated,n01000,R10000,s050.kp,2764144,2503031,0.007016897201538086
01WeaklyCorrelated,n01000,R10000,s051.kp,2726402,2452736,0.003007173538208008
01WeaklyCorrelated,n01000,R10000,s052.kp,2738752,2483001,0.004986763000488281
01WeaklyCorrelated,n01000,R10000,s053.kp,2752229,2484840,0.01495814323425293
01WeaklyCorrelated,n01000,R10000,s054.kp,2777617,2501720,0.007978200912475586
01WeaklyCorrelated,n01000,R10000,s055.kp,2757403,2491720,0.0039899349212646484
01WeaklyCorrelated,n01000,R10000,s056.kp,2737323,2481324,0.0019943714141845703
01WeaklyCorrelated,n01000,R10000,s057.kp,2737118,2469964,0.004989147186279297
01WeaklyCorrelated,n01000,R10000,s058.kp,2828077,2563953,0.007494926452636719
01WeaklyCorrelated,n01000,R10000,s059.kp,2782833,2526722,0.01595592498779297
01WeaklyCorrelated,n01000,R10000,s060.kp,2733532,2466966,0.007979154586791992
01WeaklyCorrelated,n01000,R10000,s061.kp,2705193,2449289,0.002992391586303711
01WeaklyCorrelated,n01000,R10000,s062.kp,2761137,2492156,0.006494045257568359
01WeaklyCorrelated,n01000,R10000,s063.kp,2671314,2401541,0.004986286163330078
01WeaklyCorrelated,n01000,R10000,s064.kp,2731752,2476084,0.0030236244201660156
01WeaklyCorrelated,n01000,R10000,s065.kp,2747518,2471732,0.0029916763305664062
01WeaklyCorrelated,n01000,R10000,s066.kp,2733963,2481246,0.002992391586303711
01WeaklyCorrelated,n01000,R10000,s067.kp,2776930,2525184,0.011005401611328125
01WeaklyCorrelated,n01000,R10000,s068.kp,2767848,2505189,0.00495457649230957
01WeaklyCorrelated,n01000,R10000,s069.kp,2710270,2449422,0.004987001419067383
01WeaklyCorrelated,n01000,R10000,s070.kp,2722857,2452896,0.002024412155151367
01WeaklyCorrelated,n01000,R10000,s071.kp,2756101,2497065,0.023451566696166992
01WeaklyCorrelated,n01000,R10000,s072.kp,2830515,2576710,0.007977724075317383
01WeaklyCorrelated,n01000,R10000,s073.kp,2648754,2411830,0.004982948303222656
01WeaklyCorrelated,n01000,R10000,s074.kp,2823367,2562911,0.0029916763305664062
01WeaklyCorrelated,n01000,R10000,s075.kp,2739164,2488729,0.010970115661621094
01WeaklyCorrelated,n01000,R10000,s076.kp,2762640,2501136,0.0020253658294677734
01WeaklyCorrelated,n01000,R10000,s077.kp,2692078,2450776,0.011966228485107422
01WeaklyCorrelated,n01000,R10000,s078.kp,2755122,2475930,0.004984378814697266
01WeaklyCorrelated,n01000,R10000,s079.kp,2706275,2458574,0.0019958019256591797
01WeaklyCorrelated,n01000,R10000,s080.kp,2745514,2502710,0.0029921531677246094
01WeaklyCorrelated,n01000,R10000,s081.kp,2698123,2441927,0.004024028778076172
01WeaklyCorrelated,n01000,R10000,s082.kp,2736472,2465234,0.0030221939086914062
01WeaklyCorrelated,n01000,R10000,s083.kp,2793233,2522109,0.0030236244201660156
01WeaklyCorrelated,n01000,R10000,s084.kp,2781252,2538055,0.0060198307037353516
01WeaklyCorrelated,n01000,R10000,s085.kp,2768937,2512023,0.005021810531616211
01WeaklyCorrelated,n01000,R10000,s086.kp,2731542,2480353,0.006016969680786133
01WeaklyCorrelated,n01000,R10000,s087.kp,2654757,2399911,0.010968685150146484
01WeaklyCorrelated,n01000,R10000,s088.kp,2808032,2548959,0.0049855709075927734
01WeaklyCorrelated,n01000,R10000,s089.kp,2736043,2477331,0.003988742828369141
01WeaklyCorrelated,n01000,R10000,s090.kp,2807675,2530461,0.0030295848846435547
01WeaklyCorrelated,n01000,R10000,s091.kp,2826306,2586223,0.0029916763305664062
01WeaklyCorrelated,n01000,R10000,s092.kp,2745557,2491375,0.009970903396606445
01WeaklyCorrelated,n01000,R10000,s093.kp,2784213,2517401,0.003989219665527344
01WeaklyCorrelated,n01000,R10000,s094.kp,2789802,2528908,0.007014036178588867
01WeaklyCorrelated,n01000,R10000,s095.kp,2700712,2438032,0.003992795944213867
01WeaklyCorrelated,n01000,R10000,s096.kp,2699917,2418719,0.0030226707458496094
01WeaklyCorrelated,n01000,R10000,s097.kp,2735278,2484553,0.0029916763305664062
01WeaklyCorrelated,n01000,R10000,s098.kp,2701789,2439020,0.0030231475830078125
01WeaklyCorrelated,n01000,R10000,s099.kp,2674646,2434405,0.007980823516845703
