filePath,totalValue,totalWeight,processingTime
00Uncorrelated\n02000\R10000\s048.kp,8236269,5016480,0.00954437255859375
00Uncorrelated\n02000\R10000\s049.kp,7915533,4985207,0.009008407592773438
00Uncorrelated\n02000\R10000\s050.kp,8144002,4879382,0.009967327117919922
00Uncorrelated\n02000\R10000\s051.kp,8182011,4960376,0.008974790573120117
00Uncorrelated\n02000\R10000\s052.kp,8051718,4959121,0.009010076522827148
00Uncorrelated\n02000\R10000\s053.kp,8095086,4962007,0.010005950927734375
00Uncorrelated\n02000\R10000\s054.kp,8231788,4945433,0.009012222290039062
00Uncorrelated\n02000\R10000\s055.kp,8176550,4907261,0.010970592498779297
00Uncorrelated\n02000\R10000\s056.kp,7982526,4996218,0.008975505828857422
00Uncorrelated\n02000\R10000\s057.kp,8085157,4921670,0.00997304916381836
00Uncorrelated\n02000\R10000\s058.kp,8210249,4950450,0.010004758834838867
00Uncorrelated\n02000\R10000\s059.kp,8153479,4938073,0.008976459503173828
00Uncorrelated\n02000\R10000\s060.kp,8101011,4877667,0.008977890014648438
00Uncorrelated\n02000\R10000\s061.kp,7999600,4940012,0.009973287582397461
00Uncorrelated\n02000\R10000\s062.kp,8114147,4941090,0.01200103759765625
00Uncorrelated\n02000\R10000\s063.kp,8074936,4967474,0.008942365646362305
00Uncorrelated\n02000\R10000\s064.kp,8035583,5044131,0.008979320526123047
00Uncorrelated\n02000\R10000\s065.kp,8292078,5027815,0.01096963882446289
00Uncorrelated\n02000\R10000\s066.kp,8061539,4972104,0.009591341018676758
00Uncorrelated\n02000\R10000\s067.kp,8065644,4871756,0.010002613067626953
00Uncorrelated\n02000\R10000\s068.kp,8191174,5034485,0.010972023010253906
00Uncorrelated\n02000\R10000\s069.kp,8054525,4929049,0.009973287582397461
00Uncorrelated\n02000\R10000\s070.kp,8070159,4982867,0.010007143020629883
00Uncorrelated\n02000\R10000\s071.kp,8093712,4925222,0.010007381439208984
00Uncorrelated\n02000\R10000\s072.kp,8059114,5016016,0.009555339813232422
00Uncorrelated\n02000\R10000\s073.kp,7806077,4925757,0.008977890014648438
00Uncorrelated\n02000\R10000\s074.kp,8213779,4956347,0.008979320526123047
00Uncorrelated\n02000\R10000\s075.kp,8069182,4899453,0.009009599685668945
00Uncorrelated\n02000\R10000\s076.kp,8111242,4890259,0.008976459503173828
00Uncorrelated\n02000\R10000\s077.kp,7896021,4916944,0.00894308090209961
00Uncorrelated\n02000\R10000\s078.kp,8195295,5017584,0.008976459503173828
00Uncorrelated\n02000\R10000\s079.kp,8039939,4954461,0.0109710693359375
00Uncorrelated\n02000\R10000\s080.kp,8045608,4988083,0.008978843688964844
00Uncorrelated\n02000\R10000\s081.kp,8021433,4994720,0.008977413177490234
00Uncorrelated\n02000\R10000\s082.kp,8074651,4990931,0.010974407196044922
00Uncorrelated\n02000\R10000\s083.kp,8156445,5020739,0.010955572128295898
00Uncorrelated\n02000\R10000\s084.kp,8075854,5042437,0.009975433349609375
00Uncorrelated\n02000\R10000\s085.kp,8164641,4965900,0.010969877243041992
00Uncorrelated\n02000\R10000\s086.kp,7957046,5002901,0.010007858276367188
00Uncorrelated\n02000\R10000\s087.kp,7930410,5034713,0.009974002838134766
00Uncorrelated\n02000\R10000\s088.kp,8202592,4910496,0.012964725494384766
00Uncorrelated\n02000\R10000\s089.kp,8075481,4973419,0.021944522857666016
00Uncorrelated\n02000\R10000\s090.kp,8252684,4983313,0.01196742057800293
00Uncorrelated\n02000\R10000\s091.kp,8138314,4978249,0.012966156005859375
00Uncorrelated\n02000\R10000\s092.kp,7973021,4849447,0.011966228485107422
00Uncorrelated\n02000\R10000\s093.kp,8272898,4852303,0.015988826751708984
00Uncorrelated\n02000\R10000\s094.kp,8194286,4988849,0.012003421783447266
00Uncorrelated\n02000\R10000\s095.kp,8068599,4928972,0.0169525146484375
00Uncorrelated\n02000\R10000\s096.kp,8126561,4875004,0.009971857070922852
00Uncorrelated\n02000\R10000\s097.kp,8088233,4933884,0.010970592498779297
00Uncorrelated\n02000\R10000\s098.kp,8056247,5048898,0.012965202331542969
00Uncorrelated\n02000\R10000\s099.kp,7897246,4961139,0.012965202331542969
00Uncorrelated\n05000\R01000\s000.kp,2041002,1231707,0.07132148742675781
00Uncorrelated\n05000\R01000\s001.kp,2036236,1226932,0.06585860252380371
00Uncorrelated\n05000\R01000\s002.kp,2024515,1224942,0.06380057334899902
00Uncorrelated\n05000\R01000\s003.kp,2018339,1246725,0.06035423278808594
00Uncorrelated\n05000\R01000\s004.kp,2030954,1232781,0.06141519546508789
00Uncorrelated\n05000\R01000\s005.kp,2013015,1246570,0.06383037567138672
00Uncorrelated\n05000\R01000\s006.kp,2045763,1226700,0.05836081504821777
00Uncorrelated\n05000\R01000\s007.kp,2006238,1244158,0.06939554214477539
00Uncorrelated\n05000\R01000\s008.kp,2015526,1230673,0.05784964561462402
00Uncorrelated\n05000\R01000\s009.kp,2014059,1223184,0.06386137008666992
00Uncorrelated\n05000\R01000\s010.kp,2019931,1226408,0.06299781799316406
00Uncorrelated\n05000\R01000\s011.kp,2020477,1233331,0.07139015197753906
00Uncorrelated\n05000\R01000\s012.kp,2041237,1237597,0.07431268692016602
00Uncorrelated\n05000\R01000\s013.kp,2008404,1241779,0.0852811336517334
00Uncorrelated\n05000\R01000\s014.kp,2021902,1254612,0.06981277465820312
00Uncorrelated\n05000\R01000\s015.kp,2047324,1229408,0.07308602333068848
00Uncorrelated\n05000\R01000\s016.kp,2064184,1225662,0.07032322883605957
00Uncorrelated\n05000\R01000\s017.kp,2020478,1226713,0.06711721420288086
00Uncorrelated\n05000\R01000\s018.kp,2031544,1228851,0.06383371353149414
00Uncorrelated\n05000\R01000\s019.kp,2009688,1237240,0.06183481216430664
00Uncorrelated\n05000\R01000\s020.kp,2038007,1233605,0.06936216354370117
00Uncorrelated\n05000\R01000\s021.kp,2004599,1244434,0.06633424758911133
00Uncorrelated\n05000\R01000\s022.kp,2023554,1260608,0.06682372093200684
00Uncorrelated\n05000\R01000\s023.kp,2011473,1244617,0.0907590389251709
00Uncorrelated\n05000\R01000\s024.kp,2067317,1192392,0.0718069076538086
00Uncorrelated\n05000\R01000\s025.kp,2043347,1238084,0.06540203094482422
00Uncorrelated\n05000\R01000\s026.kp,2026397,1232650,0.06340956687927246
00Uncorrelated\n05000\R01000\s027.kp,2049563,1242367,0.05980992317199707
00Uncorrelated\n05000\R01000\s028.kp,2034212,1233885,0.061835289001464844
00Uncorrelated\n05000\R01000\s029.kp,2021931,1227858,0.05839252471923828
00Uncorrelated\n05000\R01000\s030.kp,2022585,1224527,0.06234002113342285
00Uncorrelated\n05000\R01000\s031.kp,2046756,1250467,0.05884671211242676
00Uncorrelated\n05000\R01000\s032.kp,2030295,1229725,0.06737041473388672
00Uncorrelated\n05000\R01000\s033.kp,2029830,1223363,0.059420108795166016
00Uncorrelated\n05000\R01000\s034.kp,2002220,1239358,0.07087898254394531
00Uncorrelated\n05000\R01000\s035.kp,2010633,1230393,0.06183195114135742
00Uncorrelated\n05000\R01000\s036.kp,2030255,1226430,0.06334662437438965
00Uncorrelated\n05000\R01000\s037.kp,2022527,1250376,0.062380313873291016
00Uncorrelated\n05000\R01000\s038.kp,2028272,1233413,0.06084084510803223
00Uncorrelated\n05000\R01000\s039.kp,2005764,1240748,0.06334257125854492
00Uncorrelated\n05000\R01000\s040.kp,2007794,1227401,0.06135129928588867
00Uncorrelated\n05000\R01000\s041.kp,2014762,1259729,0.06187033653259277
00Uncorrelated\n05000\R01000\s042.kp,2020920,1239195,0.05887651443481445
00Uncorrelated\n05000\R01000\s043.kp,2020362,1239654,0.060388803482055664
00Uncorrelated\n05000\R01000\s044.kp,2013654,1250431,0.055853843688964844
00Uncorrelated\n05000\R01000\s045.kp,2030611,1239905,0.060806989669799805
00Uncorrelated\n05000\R01000\s046.kp,2010613,1247903,0.06235146522521973
00Uncorrelated\n05000\R01000\s047.kp,2028357,1240830,0.07232666015625
00Uncorrelated\n05000\R01000\s048.kp,2067610,1245272,0.0783085823059082
00Uncorrelated\n05000\R01000\s049.kp,2004281,1247908,0.07181000709533691
00Uncorrelated\n05000\R01000\s050.kp,2013952,1251972,0.06234550476074219
00Uncorrelated\n05000\R01000\s051.kp,2034351,1245485,0.0614161491394043
00Uncorrelated\n05000\R01000\s052.kp,2006155,1230884,0.06335043907165527
00Uncorrelated\n05000\R01000\s053.kp,2026083,1236913,0.07380414009094238
00Uncorrelated\n05000\R01000\s054.kp,2034824,1237745,0.08927750587463379
00Uncorrelated\n05000\R01000\s055.kp,2015503,1244740,0.05732846260070801
00Uncorrelated\n05000\R01000\s056.kp,2034811,1244471,0.0643472671508789
00Uncorrelated\n05000\R01000\s057.kp,2022745,1248507,0.06283402442932129
00Uncorrelated\n05000\R01000\s058.kp,2028057,1255064,0.06083965301513672
00Uncorrelated\n05000\R01000\s059.kp,2034235,1238857,0.05939006805419922
00Uncorrelated\n05000\R01000\s060.kp,2006371,1250925,0.06035137176513672
00Uncorrelated\n05000\R01000\s061.kp,2029393,1234233,0.07480216026306152
00Uncorrelated\n05000\R01000\s062.kp,2034910,1251602,0.07231497764587402
00Uncorrelated\n05000\R01000\s063.kp,2039050,1227511,0.0709383487701416
00Uncorrelated\n05000\R01000\s064.kp,2032971,1233646,0.08628344535827637
00Uncorrelated\n05000\R01000\s065.kp,2039223,1248788,0.06533956527709961
00Uncorrelated\n05000\R01000\s066.kp,2012364,1244134,0.06740045547485352
00Uncorrelated\n05000\R01000\s067.kp,2010818,1236593,0.10922479629516602
00Uncorrelated\n05000\R01000\s068.kp,2022375,1267646,0.06743359565734863
00Uncorrelated\n05000\R01000\s069.kp,2019958,1241152,0.07081222534179688
00Uncorrelated\n05000\R01000\s070.kp,2026167,1228232,0.07530593872070312
00Uncorrelated\n05000\R01000\s071.kp,2019789,1251123,0.06932544708251953
00Uncorrelated\n05000\R01000\s072.kp,2052124,1221474,0.07032132148742676
00Uncorrelated\n05000\R01000\s073.kp,1992774,1235496,0.07139039039611816
00Uncorrelated\n05000\R01000\s074.kp,2036508,1241486,0.06782078742980957
00Uncorrelated\n05000\R01000\s075.kp,2016669,1225898,0.06832361221313477
00Uncorrelated\n05000\R01000\s076.kp,1994106,1262161,0.08485603332519531
00Uncorrelated\n05000\R01000\s077.kp,2000409,1243386,0.06683826446533203
00Uncorrelated\n05000\R01000\s078.kp,2035724,1252987,0.06833267211914062
00Uncorrelated\n05000\R01000\s079.kp,2026044,1242929,0.07933926582336426
00Uncorrelated\n05000\R01000\s080.kp,2019046,1244658,0.06283140182495117
00Uncorrelated\n05000\R01000\s081.kp,2032317,1232394,0.061417341232299805
00Uncorrelated\n05000\R01000\s082.kp,2036805,1227728,0.07432436943054199
00Uncorrelated\n05000\R01000\s083.kp,2039306,1248586,0.0673377513885498
00Uncorrelated\n05000\R01000\s084.kp,2044873,1243886,0.07083940505981445
00Uncorrelated\n05000\R01000\s085.kp,2022546,1239873,0.09825778007507324
00Uncorrelated\n05000\R01000\s086.kp,2024029,1242427,0.07779335975646973
00Uncorrelated\n05000\R01000\s087.kp,2027517,1249750,0.06136202812194824
00Uncorrelated\n05000\R01000\s088.kp,2016434,1231924,0.06334853172302246
00Uncorrelated\n05000\R01000\s089.kp,2022297,1238131,0.06280374526977539
00Uncorrelated\n05000\R01000\s090.kp,2038064,1242387,0.06183600425720215
00Uncorrelated\n05000\R01000\s091.kp,2023365,1250558,0.06633591651916504
00Uncorrelated\n05000\R01000\s092.kp,2005231,1222200,0.05736136436462402
00Uncorrelated\n05000\R01000\s093.kp,2032405,1239319,0.05588340759277344
00Uncorrelated\n05000\R01000\s094.kp,2026455,1233109,0.06141972541809082
00Uncorrelated\n05000\R01000\s095.kp,2014407,1252128,0.05636715888977051
00Uncorrelated\n05000\R01000\s096.kp,2025646,1232963,0.060872793197631836
00Uncorrelated\n05000\R01000\s097.kp,2009408,1242202,0.06334471702575684
00Uncorrelated\n05000\R01000\s098.kp,2036660,1229017,0.059389591217041016
00Uncorrelated\n05000\R01000\s099.kp,2012164,1238290,0.06283402442932129
00Uncorrelated\n05000\R10000\s000.kp,20398463,12305918,0.06280207633972168
00Uncorrelated\n05000\R10000\s001.kp,20350548,12258103,0.07132387161254883
00Uncorrelated\n05000\R10000\s002.kp,20233512,12238256,0.07239079475402832
00Uncorrelated\n05000\R10000\s003.kp,20171425,12456172,0.059352874755859375
00Uncorrelated\n05000\R10000\s004.kp,20297852,12316839,0.06279897689819336
00Uncorrelated\n05000\R10000\s005.kp,20118163,12454526,0.06135153770446777
00Uncorrelated\n05000\R10000\s006.kp,20445632,12255934,0.05646204948425293
00Uncorrelated\n05000\R10000\s007.kp,20050788,12430298,0.06582808494567871
00Uncorrelated\n05000\R10000\s008.kp,20143512,12295618,0.059389352798461914
00Uncorrelated\n05000\R10000\s009.kp,20128686,12220642,0.06840872764587402
00Uncorrelated\n05000\R10000\s010.kp,20187800,12252748,0.0634453296661377
00Uncorrelated\n05000\R10000\s011.kp,20192879,12322232,0.06379842758178711
00Uncorrelated\n05000\R10000\s012.kp,20400428,12364850,0.05784773826599121
00Uncorrelated\n05000\R10000\s013.kp,20072201,12406686,0.062346458435058594
00Uncorrelated\n05000\R10000\s014.kp,20206950,12534992,0.0643460750579834
00Uncorrelated\n05000\R10000\s015.kp,20461429,12283030,0.06582427024841309
00Uncorrelated\n05000\R10000\s016.kp,20629786,12245551,0.07235264778137207
00Uncorrelated\n05000\R10000\s017.kp,20192624,12255824,0.07029318809509277
00Uncorrelated\n05000\R10000\s018.kp,20304100,12277264,0.06432843208312988
00Uncorrelated\n05000\R10000\s019.kp,20085056,12361168,0.06334853172302246
00Uncorrelated\n05000\R10000\s020.kp,20368191,12324853,0.08078670501708984
00Uncorrelated\n05000\R10000\s021.kp,20034367,12433102,0.06485986709594727
00Uncorrelated\n05000\R10000\s022.kp,20223691,12595192,0.06241297721862793
00Uncorrelated\n05000\R10000\s023.kp,20103105,12435195,0.061353206634521484
00Uncorrelated\n05000\R10000\s024.kp,20661257,11912743,0.06485915184020996
00Uncorrelated\n05000\R10000\s025.kp,20421503,12369773,0.06582784652709961
00Uncorrelated\n05000\R10000\s026.kp,20252207,12315374,0.06038618087768555
00Uncorrelated\n05000\R10000\s027.kp,20483961,12412651,0.06238985061645508
00Uncorrelated\n05000\R10000\s028.kp,20330251,12327716,0.06881833076477051
00Uncorrelated\n05000\R10000\s029.kp,20207657,12267295,0.062380313873291016
00Uncorrelated\n05000\R10000\s030.kp,20214135,12234051,0.06131577491760254
00Uncorrelated\n05000\R10000\s031.kp,20455743,12493561,0.05942130088806152
00Uncorrelated\n05000\R10000\s032.kp,20290948,12286275,0.06183433532714844
00Uncorrelated\n05000\R10000\s033.kp,20286071,12222592,0.06042003631591797
00Uncorrelated\n05000\R10000\s034.kp,20010669,12382472,0.07242131233215332
00Uncorrelated\n05000\R10000\s035.kp,20094405,12292673,0.06447505950927734
00Uncorrelated\n05000\R10000\s036.kp,20290824,12252989,0.05784320831298828
00Uncorrelated\n05000\R10000\s037.kp,20213355,12492692,0.06534266471862793
00Uncorrelated\n05000\R10000\s038.kp,20270857,12322916,0.06929945945739746
00Uncorrelated\n05000\R10000\s039.kp,20045803,12396138,0.06180405616760254
00Uncorrelated\n05000\R10000\s040.kp,20066204,12262715,0.07579708099365234
00Uncorrelated\n05000\R10000\s041.kp,20135823,12586115,0.06833600997924805
00Uncorrelated\n05000\R10000\s042.kp,20197559,12380939,0.060353755950927734
00Uncorrelated\n05000\R10000\s043.kp,20192009,12385494,0.06334543228149414
00Uncorrelated\n05000\R10000\s044.kp,20124668,12492956,0.0608370304107666
00Uncorrelated\n05000\R10000\s045.kp,20294626,12387873,0.07331109046936035
00Uncorrelated\n05000\R10000\s046.kp,20094291,12467992,0.07490849494934082
00Uncorrelated\n05000\R10000\s047.kp,20271917,12397033,0.06031680107116699
00Uncorrelated\n05000\R10000\s048.kp,20664646,12441540,0.07032251358032227
00Uncorrelated\n05000\R10000\s049.kp,20030925,12467970,0.06879210472106934
00Uncorrelated\n05000\R10000\s050.kp,20127696,12508577,0.07331061363220215
00Uncorrelated\n05000\R10000\s051.kp,20331804,12443637,0.06433939933776855
00Uncorrelated\n05000\R10000\s052.kp,20049660,12297650,0.059358835220336914
00Uncorrelated\n05000\R10000\s053.kp,20249060,12358141,0.0794064998626709
00Uncorrelated\n05000\R10000\s054.kp,20336550,12366179,0.06579422950744629
00Uncorrelated\n05000\R10000\s055.kp,20143433,12436395,0.06337547302246094
00Uncorrelated\n05000\R10000\s056.kp,20336097,12433728,0.06334567070007324
00Uncorrelated\n05000\R10000\s057.kp,20215470,12473928,0.06646728515625
00Uncorrelated\n05000\R10000\s058.kp,20268579,12539589,0.06283450126647949
00Uncorrelated\n05000\R10000\s059.kp,20330669,12377343,0.06732940673828125
00Uncorrelated\n05000\R10000\s060.kp,20051531,12498126,0.06596708297729492
00Uncorrelated\n05000\R10000\s061.kp,20282043,12331336,0.062345027923583984
00Uncorrelated\n05000\R10000\s062.kp,20337338,12504891,0.06482672691345215
00Uncorrelated\n05000\R10000\s063.kp,20378475,12263925,0.07400131225585938
00Uncorrelated\n05000\R10000\s064.kp,20317924,12325276,0.08108830451965332
00Uncorrelated\n05000\R10000\s065.kp,20380631,12476735,0.07425403594970703
00Uncorrelated\n05000\R10000\s066.kp,20111694,12430157,0.08428335189819336
00Uncorrelated\n05000\R10000\s067.kp,20096401,12354637,0.08029937744140625
00Uncorrelated\n05000\R10000\s068.kp,20211874,12665201,0.07331395149230957
00Uncorrelated\n05000\R10000\s069.kp,20187583,12400431,0.06782317161560059
00Uncorrelated\n05000\R10000\s070.kp,20250001,12271238,0.08627963066101074
00Uncorrelated\n05000\R10000\s071.kp,20186120,12499951,0.06981348991394043
00Uncorrelated\n05000\R10000\s072.kp,20509450,12203562,0.06590914726257324
00Uncorrelated\n05000\R10000\s073.kp,19915857,12343781,0.07930350303649902
00Uncorrelated\n05000\R10000\s074.kp,20353195,12403706,0.08734941482543945
00Uncorrelated\n05000\R10000\s075.kp,20154802,12247732,0.06843400001525879
00Uncorrelated\n05000\R10000\s076.kp,19928771,12610610,0.06630373001098633
00Uncorrelated\n05000\R10000\s077.kp,19992394,12422643,0.06781888008117676
00Uncorrelated\n05000\R10000\s078.kp,20345537,12518823,0.0742802619934082
00Uncorrelated\n05000\R10000\s079.kp,20248089,12418170,0.07232141494750977
00Uncorrelated\n05000\R10000\s080.kp,20178807,12435431,0.07329344749450684
00Uncorrelated\n05000\R10000\s081.kp,20311657,12312732,0.07431864738464355
00Uncorrelated\n05000\R10000\s082.kp,20356361,12265976,0.06682324409484863
00Uncorrelated\n05000\R10000\s083.kp,20381571,12474636,0.06279873847961426
00Uncorrelated\n05000\R10000\s084.kp,20436708,12427689,0.0762782096862793
00Uncorrelated\n05000\R10000\s085.kp,20213591,12387833,0.07338404655456543
00Uncorrelated\n05000\R10000\s086.kp,20228148,12413101,0.06237626075744629
00Uncorrelated\n05000\R10000\s087.kp,20263426,12486364,0.06283068656921387
00Uncorrelated\n05000\R10000\s088.kp,20152746,12308130,0.06436538696289062
00Uncorrelated\n05000\R10000\s089.kp,20211524,12370320,0.05945444107055664
00Uncorrelated\n05000\R10000\s090.kp,20368880,12412821,0.057846784591674805
00Uncorrelated\n05000\R10000\s091.kp,20221792,12494509,0.07833623886108398
00Uncorrelated\n05000\R10000\s092.kp,20040346,12211005,0.07338690757751465
00Uncorrelated\n05000\R10000\s093.kp,20312225,12381881,0.0723569393157959
00Uncorrelated\n05000\R10000\s094.kp,20252668,12320068,0.06045079231262207
00Uncorrelated\n05000\R10000\s095.kp,20131971,12510117,0.0628364086151123
00Uncorrelated\n05000\R10000\s096.kp,20244337,12318533,0.06782078742980957
00Uncorrelated\n05000\R10000\s097.kp,20082327,12410791,0.06633663177490234
00Uncorrelated\n05000\R10000\s098.kp,20354706,12278954,0.06434369087219238
00Uncorrelated\n05000\R10000\s099.kp,20109410,12371757,0.06433987617492676
00Uncorrelated\n10000\R01000\s000.kp,4052367,2478760,0.3027379512786865
00Uncorrelated\n10000\R01000\s001.kp,4031311,2485983,0.31482863426208496
00Uncorrelated\n10000\R01000\s002.kp,4033221,2485169,0.2908952236175537
00Uncorrelated\n10000\R01000\s003.kp,4041183,2481222,0.29176783561706543
00Uncorrelated\n10000\R01000\s004.kp,4040664,2476985,0.3047299385070801
00Uncorrelated\n10000\R01000\s005.kp,4045403,2480763,0.31690263748168945
00Uncorrelated\n10000\R01000\s006.kp,4050930,2484672,0.3962595462799072
00Uncorrelated\n10000\R01000\s007.kp,4044820,2463477,0.3128080368041992
00Uncorrelated\n10000\R01000\s008.kp,4030386,2464472,0.2958190441131592
00Uncorrelated\n10000\R01000\s009.kp,4027410,2479420,0.3030881881713867
00Uncorrelated\n10000\R01000\s010.kp,4028850,2457254,0.31180882453918457
00Uncorrelated\n10000\R01000\s011.kp,4034773,2467552,0.33417773246765137
00Uncorrelated\n10000\R01000\s012.kp,4058343,2483579,0.28740620613098145
00Uncorrelated\n10000\R01000\s013.kp,4038892,2487976,0.29179883003234863
00Uncorrelated\n10000\R01000\s014.kp,4081945,2469353,0.2997760772705078
00Uncorrelated\n10000\R01000\s015.kp,4043490,2476947,0.3002650737762451
00Uncorrelated\n10000\R01000\s016.kp,4047923,2492615,0.3008768558502197
00Uncorrelated\n10000\R01000\s017.kp,4032422,2469230,0.29888153076171875
00Uncorrelated\n10000\R01000\s018.kp,4037293,2474933,0.29482293128967285
00Uncorrelated\n10000\R01000\s019.kp,4036139,2473519,0.3068976402282715
00Uncorrelated\n10000\R01000\s020.kp,4064930,2473992,0.31874656677246094
00Uncorrelated\n10000\R01000\s021.kp,4037248,2496605,0.3015320301055908
00Uncorrelated\n10000\R01000\s022.kp,4079750,2458322,0.3247654438018799
00Uncorrelated\n10000\R01000\s023.kp,4058116,2470830,0.29195427894592285
00Uncorrelated\n10000\R01000\s024.kp,4023986,2461097,0.28978705406188965
00Uncorrelated\n10000\R01000\s025.kp,4055950,2489120,0.285780668258667
00Uncorrelated\n10000\R01000\s026.kp,4055818,2485403,0.29398250579833984
00Uncorrelated\n10000\R01000\s027.kp,4078592,2483822,0.37808895111083984
00Uncorrelated\n10000\R01000\s028.kp,4055998,2500293,0.289020299911499
00Uncorrelated\n10000\R01000\s029.kp,4024134,2462369,0.28780150413513184
00Uncorrelated\n10000\R01000\s030.kp,4007650,2463649,0.28182435035705566
00Uncorrelated\n10000\R01000\s031.kp,4080470,2479709,0.29189610481262207
00Uncorrelated\n10000\R01000\s032.kp,4019350,2474230,0.2879788875579834
00Uncorrelated\n10000\R01000\s033.kp,4034962,2497654,0.2905263900756836
00Uncorrelated\n10000\R01000\s034.kp,4039558,2479096,0.2858850955963135
00Uncorrelated\n10000\R01000\s035.kp,4030145,2457357,0.30412912368774414
00Uncorrelated\n10000\R01000\s036.kp,4025746,2445387,0.3123934268951416
00Uncorrelated\n10000\R01000\s037.kp,4050546,2467193,0.280958890914917
00Uncorrelated\n10000\R01000\s038.kp,4058564,2464139,0.2889707088470459
00Uncorrelated\n10000\R01000\s039.kp,4022818,2491154,0.2845277786254883
00Uncorrelated\n10000\R01000\s040.kp,4024372,2468232,0.29978084564208984
00Uncorrelated\n10000\R01000\s041.kp,4051942,2467388,0.30373668670654297
00Uncorrelated\n10000\R01000\s042.kp,4030845,2490021,0.32471156120300293
00Uncorrelated\n10000\R01000\s043.kp,4044635,2486161,0.32743191719055176
00Uncorrelated\n10000\R01000\s044.kp,4053441,2489509,0.30529356002807617
00Uncorrelated\n10000\R01000\s045.kp,4056151,2460570,0.3569915294647217
00Uncorrelated\n10000\R01000\s046.kp,4043304,2481284,0.33164238929748535
00Uncorrelated\n10000\R01000\s047.kp,4046663,2474549,0.4422886371612549
00Uncorrelated\n10000\R01000\s048.kp,4079568,2485206,0.40897154808044434
00Uncorrelated\n10000\R01000\s049.kp,4070396,2455299,0.35162353515625
00Uncorrelated\n10000\R01000\s050.kp,4061505,2476244,0.31829309463500977
00Uncorrelated\n10000\R01000\s051.kp,4068843,2480238,0.3078727722167969
00Uncorrelated\n10000\R01000\s052.kp,4024718,2494089,0.2889559268951416
00Uncorrelated\n10000\R01000\s053.kp,4043499,2504284,0.3087913990020752
00Uncorrelated\n10000\R01000\s054.kp,4048177,2489312,0.3283874988555908
00Uncorrelated\n10000\R01000\s055.kp,4053038,2471231,0.30768632888793945
00Uncorrelated\n10000\R01000\s056.kp,4074726,2492801,0.29694700241088867
00Uncorrelated\n10000\R01000\s057.kp,4060343,2494060,0.29276299476623535
00Uncorrelated\n10000\R01000\s058.kp,4077463,2505140,0.3830437660217285
00Uncorrelated\n10000\R01000\s059.kp,4055630,2469263,0.3247666358947754
00Uncorrelated\n10000\R01000\s060.kp,4044290,2465868,0.3132174015045166
00Uncorrelated\n10000\R01000\s061.kp,4025266,2488525,0.2988128662109375
00Uncorrelated\n10000\R01000\s062.kp,4082210,2470894,0.32776570320129395
00Uncorrelated\n10000\R01000\s063.kp,4032735,2461357,0.3982827663421631
00Uncorrelated\n10000\R01000\s064.kp,4045892,2470813,0.30576133728027344
00Uncorrelated\n10000\R01000\s065.kp,4087027,2458623,0.3365592956542969
00Uncorrelated\n10000\R01000\s066.kp,4037783,2475479,0.37052392959594727
00Uncorrelated\n10000\R01000\s067.kp,4043358,2490790,0.3528318405151367
00Uncorrelated\n10000\R01000\s068.kp,4119623,2456211,0.3171803951263428
00Uncorrelated\n10000\R01000\s069.kp,4044646,2471046,0.3101675510406494
00Uncorrelated\n10000\R01000\s070.kp,4041784,2464243,0.35466504096984863
00Uncorrelated\n10000\R01000\s071.kp,4062872,2483304,0.32111406326293945
00Uncorrelated\n10000\R01000\s072.kp,4039520,2492427,0.2912125587463379
00Uncorrelated\n10000\R01000\s073.kp,4001352,2485258,0.29577016830444336
00Uncorrelated\n10000\R01000\s074.kp,4076769,2471970,0.31180810928344727
00Uncorrelated\n10000\R01000\s075.kp,4029602,2459926,0.32717442512512207
00Uncorrelated\n10000\R01000\s076.kp,4065015,2487736,0.32367610931396484
00Uncorrelated\n10000\R01000\s077.kp,4027762,2489763,0.3080270290374756
00Uncorrelated\n10000\R01000\s078.kp,4079177,2479108,0.2946431636810303
00Uncorrelated\n10000\R01000\s079.kp,4046793,2480858,0.3337056636810303
00Uncorrelated\n10000\R01000\s080.kp,4050951,2464126,0.3117949962615967
00Uncorrelated\n10000\R01000\s081.kp,4036278,2475571,0.2948124408721924
00Uncorrelated\n10000\R01000\s082.kp,4051742,2461556,0.3443326950073242
00Uncorrelated\n10000\R01000\s083.kp,4085401,2480286,0.3690023422241211
00Uncorrelated\n10000\R01000\s084.kp,4085816,2480396,0.2957932949066162
00Uncorrelated\n10000\R01000\s085.kp,4063119,2464222,0.2878890037536621
00Uncorrelated\n10000\R01000\s086.kp,4039193,2496583,0.29790353775024414
00Uncorrelated\n10000\R01000\s087.kp,4075384,2469530,0.3113558292388916
00Uncorrelated\n10000\R01000\s088.kp,4030633,2514699,0.2979769706726074
00Uncorrelated\n10000\R01000\s089.kp,4049025,2474102,0.2898375988006592
00Uncorrelated\n10000\R01000\s090.kp,4076070,2488851,0.28894734382629395
00Uncorrelated\n10000\R01000\s091.kp,4076870,2470686,0.3108091354370117
00Uncorrelated\n10000\R01000\s092.kp,4015530,2464430,0.2948575019836426
00Uncorrelated\n10000\R01000\s093.kp,4034011,2463431,0.29870080947875977
00Uncorrelated\n10000\R01000\s094.kp,4061289,2494108,0.29895901679992676
00Uncorrelated\n10000\R01000\s095.kp,4059574,2482474,0.3058130741119385
00Uncorrelated\n10000\R01000\s096.kp,4037994,2492322,0.3196592330932617
